Copyright 1986-2018 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2018.2 (win64) Build 2258646 Thu Jun 14 20:03:12 MDT 2018
| Date         : Thu Mar 28 13:54:46 2024
| Host         : DESKTOP-9JQALQI running 64-bit major release  (build 9200)
| Command      : report_utilization -hierarchical
| Design       : design_1_wrapper
| Device       : 7z020clg484-1
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------------------------------------------+------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+------+--------+--------+--------------+
|                                   Instance                                  |                                       Module                                       |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs | RAMB36 | RAMB18 | DSP48 Blocks |
|             genblk4[4].CV                                                   |                                                                    conv__xdcDup__5 | Reconfigurable |            - |        146 |        146 |       0 |    0 |   56 |      0 |      2 |            0 |
|               DUT                                                           |                                                       matrix_multiplier__xdcDup__5 | Reconfigurable |            - |        145 |        145 |       0 |    0 |   52 |      0 |      2 |            0 |
|                 (DUT)                                                       |                                                       matrix_multiplier__xdcDup__5 | Reconfigurable |            - |         49 |         49 |       0 |    0 |    0 |      0 |      0 |            0 |
|                 COLUMN                                                      |                                                               blk_mem_gen_0_HD1363 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1364 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1365 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1366 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1367 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1368 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1369 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                 MAC                                                         |                                                                      mac_generic_3 | Reconfigurable |            - |         96 |         96 |       0 |    0 |   52 |      0 |      0 |            0 |
|                 ROW                                                         |                                                               blk_mem_gen_0_HD1370 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1371 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1372 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1373 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1374 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1375 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1376 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|               common                                                        |                                                          c_counter_binary_0_HD1377 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                 U0                                                          |                               c_counter_binary_0__c_counter_binary_v12_0_12_HD1378 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                   i_synth                                                   |                           c_counter_binary_0__c_counter_binary_v12_0_12_viv_HD1379 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                     i_baseblox.i_baseblox_counter                           |                        c_counter_binary_0__c_counter_binary_v12_0_12_legacy_HD1380 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                       the_addsub                                            |                                c_counter_binary_0__c_addsub_v12_0_12_legacy_HD1381 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                         no_pipelining.the_addsub                            |                         c_counter_binary_0__c_addsub_v12_0_12_fabric_legacy_HD1382 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                           i_lut6.i_lut6_addsub                              |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1383 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                             (i_lut6.i_lut6_addsub)                          |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1383 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|                             i_q.i_simple.qreg                               |                                    c_counter_binary_0__c_reg_fd_v12_0_5_viv_HD1384 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|             genblk4[5].CV                                                   |                                                                    conv__xdcDup__6 | Reconfigurable |            - |        146 |        146 |       0 |    0 |   56 |      0 |      2 |            0 |
|               DUT                                                           |                                                       matrix_multiplier__xdcDup__6 | Reconfigurable |            - |        145 |        145 |       0 |    0 |   52 |      0 |      2 |            0 |
|                 (DUT)                                                       |                                                       matrix_multiplier__xdcDup__6 | Reconfigurable |            - |         49 |         49 |       0 |    0 |    0 |      0 |      0 |            0 |
|                 COLUMN                                                      |                                                               blk_mem_gen_0_HD1385 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1386 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1387 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1388 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1389 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1390 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1391 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                 MAC                                                         |                                                                      mac_generic_2 | Reconfigurable |            - |         96 |         96 |       0 |    0 |   52 |      0 |      0 |            0 |
|                 ROW                                                         |                                                               blk_mem_gen_0_HD1392 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1393 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1394 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1395 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1396 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1397 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1398 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|               common                                                        |                                                          c_counter_binary_0_HD1399 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                 U0                                                          |                               c_counter_binary_0__c_counter_binary_v12_0_12_HD1400 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                   i_synth                                                   |                           c_counter_binary_0__c_counter_binary_v12_0_12_viv_HD1401 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                     i_baseblox.i_baseblox_counter                           |                        c_counter_binary_0__c_counter_binary_v12_0_12_legacy_HD1402 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                       the_addsub                                            |                                c_counter_binary_0__c_addsub_v12_0_12_legacy_HD1403 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                         no_pipelining.the_addsub                            |                         c_counter_binary_0__c_addsub_v12_0_12_fabric_legacy_HD1404 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                           i_lut6.i_lut6_addsub                              |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1405 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                             (i_lut6.i_lut6_addsub)                          |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1405 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|                             i_q.i_simple.qreg                               |                                    c_counter_binary_0__c_reg_fd_v12_0_5_viv_HD1406 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|             genblk4[6].CV                                                   |                                                                    conv__xdcDup__7 | Reconfigurable |            - |        146 |        146 |       0 |    0 |   56 |      0 |      2 |            0 |
|               DUT                                                           |                                                       matrix_multiplier__xdcDup__7 | Reconfigurable |            - |        145 |        145 |       0 |    0 |   52 |      0 |      2 |            0 |
|                 (DUT)                                                       |                                                       matrix_multiplier__xdcDup__7 | Reconfigurable |            - |         49 |         49 |       0 |    0 |    0 |      0 |      0 |            0 |
|                 COLUMN                                                      |                                                               blk_mem_gen_0_HD1407 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1408 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1409 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1410 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1411 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1412 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1413 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                 MAC                                                         |                                                                      mac_generic_1 | Reconfigurable |            - |         96 |         96 |       0 |    0 |   52 |      0 |      0 |            0 |
|                 ROW                                                         |                                                               blk_mem_gen_0_HD1414 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1415 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1416 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1417 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1418 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1419 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1420 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|               common                                                        |                                                          c_counter_binary_0_HD1421 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                 U0                                                          |                               c_counter_binary_0__c_counter_binary_v12_0_12_HD1422 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                   i_synth                                                   |                           c_counter_binary_0__c_counter_binary_v12_0_12_viv_HD1423 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                     i_baseblox.i_baseblox_counter                           |                        c_counter_binary_0__c_counter_binary_v12_0_12_legacy_HD1424 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                       the_addsub                                            |                                c_counter_binary_0__c_addsub_v12_0_12_legacy_HD1425 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                         no_pipelining.the_addsub                            |                         c_counter_binary_0__c_addsub_v12_0_12_fabric_legacy_HD1426 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                           i_lut6.i_lut6_addsub                              |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1427 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                             (i_lut6.i_lut6_addsub)                          |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1427 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|                             i_q.i_simple.qreg                               |                                    c_counter_binary_0__c_reg_fd_v12_0_5_viv_HD1428 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|             genblk4[7].CV                                                   |                                                                    conv__xdcDup__8 | Reconfigurable |            - |        147 |        147 |       0 |    0 |   56 |      0 |      2 |            0 |
|               DUT                                                           |                                                       matrix_multiplier__xdcDup__8 | Reconfigurable |            - |        146 |        146 |       0 |    0 |   52 |      0 |      2 |            0 |
|                 (DUT)                                                       |                                                       matrix_multiplier__xdcDup__8 | Reconfigurable |            - |         49 |         49 |       0 |    0 |    0 |      0 |      0 |            0 |
|                 COLUMN                                                      |                                                               blk_mem_gen_0_HD1429 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1430 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1431 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1432 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1433 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1434 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1435 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                 MAC                                                         |                                                                      mac_generic_0 | Reconfigurable |            - |         97 |         97 |       0 |    0 |   52 |      0 |      0 |            0 |
|                 ROW                                                         |                                                               blk_mem_gen_0_HD1436 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1437 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1438 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1439 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1440 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1441 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1442 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|               common                                                        |                                                          c_counter_binary_0_HD1443 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                 U0                                                          |                               c_counter_binary_0__c_counter_binary_v12_0_12_HD1444 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                   i_synth                                                   |                           c_counter_binary_0__c_counter_binary_v12_0_12_viv_HD1445 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                     i_baseblox.i_baseblox_counter                           |                        c_counter_binary_0__c_counter_binary_v12_0_12_legacy_HD1446 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                       the_addsub                                            |                                c_counter_binary_0__c_addsub_v12_0_12_legacy_HD1447 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                         no_pipelining.the_addsub                            |                         c_counter_binary_0__c_addsub_v12_0_12_fabric_legacy_HD1448 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                           i_lut6.i_lut6_addsub                              |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1449 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                             (i_lut6.i_lut6_addsub)                          |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1449 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|                             i_q.i_simple.qreg                               |                                    c_counter_binary_0__c_reg_fd_v12_0_5_viv_HD1450 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|             genblk4[8].CV                                                   |                                                                               conv | Reconfigurable |            - |        146 |        146 |       0 |    0 |   56 |      0 |      2 |            0 |
|               DUT                                                           |                                                                  matrix_multiplier | Reconfigurable |            - |        145 |        145 |       0 |    0 |   52 |      0 |      2 |            0 |
|                 (DUT)                                                       |                                                                  matrix_multiplier | Reconfigurable |            - |         49 |         49 |       0 |    0 |    0 |      0 |      0 |            0 |
|                 COLUMN                                                      |                                                               blk_mem_gen_0_HD1451 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1452 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1453 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1454 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1455 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1456 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1457 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                 MAC                                                         |                                                                        mac_generic | Reconfigurable |            - |         96 |         96 |       0 |    0 |   52 |      0 |      0 |            0 |
|                 ROW                                                         |                                                               blk_mem_gen_0_HD1458 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                   U0                                                        |                                           blk_mem_gen_0__blk_mem_gen_v8_4_1_HD1459 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                     inst_blk_mem_gen                                        |                                     blk_mem_gen_0__blk_mem_gen_v8_4_1_synth_HD1460 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                       gnbram.gnativebmg.native_blk_mem_gen                  |                                              blk_mem_gen_0__blk_mem_gen_top_HD1461 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                         valid.cstr                                          |                                     blk_mem_gen_0__blk_mem_gen_generic_cstr_HD1462 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                           ramloop[0].ram.r                                  |                                       blk_mem_gen_0__blk_mem_gen_prim_width_HD1463 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|                             prim_noinit.ram                                 |                                     blk_mem_gen_0__blk_mem_gen_prim_wrapper_HD1464 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      1 |            0 |
|               common                                                        |                                                          c_counter_binary_0_HD1465 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                 U0                                                          |                               c_counter_binary_0__c_counter_binary_v12_0_12_HD1466 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                   i_synth                                                   |                           c_counter_binary_0__c_counter_binary_v12_0_12_viv_HD1467 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                     i_baseblox.i_baseblox_counter                           |                        c_counter_binary_0__c_counter_binary_v12_0_12_legacy_HD1468 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                       the_addsub                                            |                                c_counter_binary_0__c_addsub_v12_0_12_legacy_HD1469 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                         no_pipelining.the_addsub                            |                         c_counter_binary_0__c_addsub_v12_0_12_fabric_legacy_HD1470 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                           i_lut6.i_lut6_addsub                              |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1471 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|                             (i_lut6.i_lut6_addsub)                          |                           c_counter_binary_0__c_addsub_v12_0_12_lut6_legacy_HD1471 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|                             i_q.i_simple.qreg                               |                                    c_counter_binary_0__c_reg_fd_v12_0_5_viv_HD1472 | Reconfigurable |            - |          1 |          1 |       0 |    0 |    4 |      0 |      0 |            0 |
|     CUSTOM_IP_PASS                                                          |                                                              design_1_axi_gpio_1_1 |         Static |            - |        113 |        113 |       0 |    0 |  325 |      0 |      0 |            0 |
|       U0                                                                    |                                                     design_1_axi_gpio_1_1_axi_gpio |         Static |            - |        113 |        113 |       0 |    0 |  325 |      0 |      0 |            0 |
|         (U0)                                                                |                                                     design_1_axi_gpio_1_1_axi_gpio |         Static |            - |          0 |          0 |       0 |    0 |   34 |      0 |      0 |            0 |
|         AXI_LITE_IPIF_I                                                     |                                                design_1_axi_gpio_1_1_axi_lite_ipif |         Static |            - |        110 |        110 |       0 |    0 |   58 |      0 |      0 |            0 |
|           I_SLAVE_ATTACHMENT                                                |                                             design_1_axi_gpio_1_1_slave_attachment |         Static |            - |        110 |        110 |       0 |    0 |   58 |      0 |      0 |            0 |
|             (I_SLAVE_ATTACHMENT)                                            |                                             design_1_axi_gpio_1_1_slave_attachment |         Static |            - |         50 |         50 |       0 |    0 |   52 |      0 |      0 |            0 |
|             I_DECODER                                                       |                                              design_1_axi_gpio_1_1_address_decoder |         Static |            - |         60 |         60 |       0 |    0 |    6 |      0 |      0 |            0 |
|         gpio_core_1                                                         |                                                    design_1_axi_gpio_1_1_GPIO_Core |         Static |            - |          3 |          3 |       0 |    0 |  233 |      0 |      0 |            0 |
|           (gpio_core_1)                                                     |                                                    design_1_axi_gpio_1_1_GPIO_Core |         Static |            - |          3 |          3 |       0 |    0 |  101 |      0 |      0 |            0 |
|           Dual.INPUT_DOUBLE_REGS4                                           |                                                     design_1_axi_gpio_1_1_cdc_sync |         Static |            - |          0 |          0 |       0 |    0 |  128 |      0 |      0 |            0 |
|           Dual.INPUT_DOUBLE_REGS5                                           |                                     design_1_axi_gpio_1_1_cdc_sync__parameterized0 |         Static |            - |          0 |          0 |       0 |    0 |    4 |      0 |      0 |            0 |
|     STARTUP_0                                                               |                                                               design_1_STARTUP_0_0 |         Static |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|       inst                                                                  |                                                       design_1_STARTUP_0_0_STARTUP |         Static |            - |          0 |          0 |       0 |    0 |    0 |      0 |      0 |            0 |
|     axi_gpio_0                                                              |                                                              design_1_axi_gpio_0_0 |         Static |            - |         34 |         34 |       0 |    0 |   36 |      0 |      0 |            0 |
|       U0                                                                    |                                                     design_1_axi_gpio_0_0_axi_gpio |         Static |            - |         34 |         34 |       0 |    0 |   36 |      0 |      0 |            0 |
